UTM_East,UTM_North,elev_m,sampleid,copper,gold,py,cpy,lith,Lithology,Hole ID,Type,Azimuth,Dip,Thick_m,From_m,To_m
360995,6326678,1193.63,H138677,0.00,0.00,1,0.1,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-09,Interval,353.3,82.4,2.00,190.00,192.00
360995,6326679,1190.66,H138678,0.00,0.00,0.8,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-09,Interval,353.3,82.4,3.00,192.00,195.00
360995,6326679,1187.69,H138679,0.00,0.00,0.5,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-09,Interval,353.3,82.4,3.00,195.00,198.00
360995,6326680,1184.71,H138680,0.00,0.00,0.3,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-09,Interval,353.3,82.4,3.00,198.00,201.00
360995,6326680,1181.74,H138681,0.00,0.00,0.3,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-09,Interval,353.3,82.4,3.00,201.00,204.00
360995,6326680,1178.77,H138682,0.00,0.00,0.5,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-09,Interval,353.3,82.4,3.00,204.00,207.00
360995,6326681,1175.79,H138684,0.00,0.00,0.2,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-09,Interval,353.3,82.4,3.00,207.00,210.00
360995,6326681,1173.81,H138685,0.00,0.00,0.3,,275,"Volcaniclastic, Plag-phyric Conglomerate",TRK09-09,Interval,353.3,82.4,2.00,210.00,212.00
360995,6326681,1171.73,H138686,0.00,0.00,0.3,,11000,Fault Zone,TRK09-09,Interval,353.3,82.4,2.10,212.00,214.10
360995,6326682,1169.84,H138687,0.00,0.00,0.3,0.1,200,Plag-Phyric Andesite,TRK09-09,Interval,353.3,82.4,1.90,214.10,216.00
360995,6326682,1167.86,H138688,0.00,0.00,0.5,0.1,200,Plag-Phyric Andesite,TRK09-09,Interval,353.3,82.4,2.00,216.00,218.00
360995,6326682,1165.88,H138689,0.00,0.00,0.7,0.1,200,Plag-Phyric Andesite,TRK09-09,Interval,353.3,82.4,2.00,218.00,220.00
360995,6326682,1163.90,H138690,0.00,0.00,0.5,0.2,200,Plag-Phyric Andesite,TRK09-09,Interval,353.3,82.4,2.00,220.00,222.00
360995,6326683,1160.92,H138692,0.00,0.00,0.3,,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,3.00,222.00,225.00
360995,6326683,1157.95,H138693,0.00,0.00,0.2,,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,3.00,225.00,228.00
360995,6326684,1154.97,H138694,0.00,0.00,0.3,,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,3.00,228.00,231.00
360995,6326684,1152.99,H138695,0.00,0.00,0.5,0.3,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,2.00,231.00,233.00
360995,6326684,1151.00,H138696,0.00,0.00,0.7,0.3,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,2.00,233.00,235.00
360994,6326684,1149.02,H138698,0.00,0.00,0.5,,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,2.00,235.00,237.00
360994,6326685,1146.04,H138699,0.00,0.00,0.7,,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,3.00,237.00,240.00
360994,6326685,1143.07,H138700,0.00,0.00,0.7,,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,3.00,240.00,243.00
360994,6326685,1140.09,H138701,0.00,0.00,0.3,,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,3.00,243.00,246.00
360994,6326686,1137.12,H138702,0.00,0.00,0.8,0.1,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,3.00,246.00,249.00
360994,6326686,1134.14,H138703,0.00,0.00,0.7,,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,3.00,249.00,252.00
360994,6326687,1131.16,H138705,0.00,0.00,0.3,,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,3.00,252.00,255.00
360994,6326687,1128.19,H138706,0.00,0.00,0.5,0.2,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,3.00,255.00,258.00
360994,6326687,1125.21,H138707,0.00,0.00,0.5,0.1,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,3.00,258.00,261.00
360994,6326688,1122.24,H138708,0.00,0.00,1,0.3,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,3.00,261.00,264.00
360994,6326688,1119.26,H138709,0.00,0.00,0.7,0.1,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,3.00,264.00,267.00
360994,6326688,1116.29,H138710,0.00,0.00,1,0.3,10000,Shear Zone,TRK09-09,Interval,354.8,82.7,3.00,267.00,270.00
360994,6326689,1114.30,H138712,0.00,0.00,0.7,0.5,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,2.00,270.00,272.00
360994,6326689,1111.33,H138713,0.00,0.00,0.3,0.1,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,3.00,272.00,275.00
360994,6326689,1109.34,H138714,0.00,0.00,0.3,1.5,3100,"Breccia, Mineralized",TRK09-09,Interval,354.8,82.7,2.00,275.00,277.00
360994,6326690,1107.36,H138715,0.00,0.00,0.5,0.7,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,2.00,277.00,279.00
360994,6326690,1104.38,H138717,0.00,0.00,1,0.5,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,3.00,279.00,282.00
360994,6326690,1101.41,H138718,0.00,0.00,0.7,0.1,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,3.00,282.00,285.00
360994,6326691,1099.42,H138719,0.00,0.00,0.5,0.5,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,2.00,285.00,287.00
360994,6326691,1097.44,H138720,0.00,0.00,0.5,0.3,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,2.00,287.00,289.00
360994,6326691,1095.46,H138721,0.00,0.00,0.5,0.3,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,2.00,289.00,291.00
360994,6326691,1092.48,H138722,0.00,0.00,0.1,,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,3.00,291.00,294.00
360994,6326692,1089.51,H138723,0.00,0.00,0.1,,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,3.00,294.00,297.00
360994,6326692,1086.53,H138724,0.00,0.00,0.3,,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,3.00,297.00,300.00
360994,6326693,1083.55,H138726,0.00,0.00,0.5,,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,3.00,300.00,303.00
360994,6326693,1080.58,H138727,0.00,0.00,0.5,0.1,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,3.00,303.00,306.00
360994,6326693,1077.60,H138728,0.00,0.00,0.7,0.2,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,3.00,306.00,309.00
360994,6326694,1074.63,H138729,0.00,0.00,0.5,0.1,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,3.00,309.00,312.00
360994,6326694,1071.65,H138730,0.00,0.00,0.7,0.1,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,3.00,312.00,315.00
360994,6326695,1068.68,H138731,0.00,0.00,0.3,,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,3.00,315.00,318.00
360994,6326695,1065.70,H138732,0.00,0.00,0.7,0.2,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,3.00,318.00,321.00
360993,6326695,1062.72,H138734,0.00,0.00,1.5,0.3,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,3.00,321.00,324.00
360993,6326696,1059.75,H138735,0.00,0.00,0.4,0.2,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,3.00,324.00,327.00
360993,6326696,1056.77,H138736,0.00,0.00,0.8,0.1,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,3.00,327.00,330.00
360993,6326696,1053.80,H138737,0.00,0.00,0.6,0.2,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,3.00,330.00,333.00
360993,6326697,1050.82,H138738,0.00,0.00,2,0.4,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,3.00,333.00,336.00
360993,6326697,1047.85,H138740,0.00,0.00,1.5,0.3,200,Plag-Phyric Andesite,TRK09-09,Interval,354.8,82.7,3.00,336.00,339.00
360993,6326698,1044.87,H138741,0.00,0.00,0.8,0.1,175,Plag-Augite Andesitic Basalt,TRK09-09,Interval,354.8,82.7,3.00,339.00,342.00
360993,6326698,1042.89,H138742,0.00,0.00,0.7,0.7,175,Plag-Augite Andesitic Basalt,TRK09-09,Interval,354.8,82.7,2.00,342.00,344.00
360993,6326698,1039.91,H138743,0.00,0.00,0.2,,175,Plag-Augite Andesitic Basalt,TRK09-09,Interval,354.8,82.7,3.00,344.00,347.00
360993,6326699,1036.93,H138744,0.00,0.00,0.2,0.2,175,Plag-Augite Andesitic Basalt,TRK09-09,Interval,354.8,82.7,3.00,347.00,350.00
360993,6326699,1034.95,H138746,0.00,0.00,0.5,0.7,175,Plag-Augite Andesitic Basalt,TRK09-09,Interval,354.8,82.7,2.00,350.00,352.00
360993,6326699,1032.97,H138747,0.00,0.00,0.2,0.1,175,Plag-Augite Andesitic Basalt,TRK09-09,Interval,354.8,82.7,2.00,352.00,354.00
360993,6326699,1029.99,H138748,0.00,0.00,0.5,0.1,175,Plag-Augite Andesitic Basalt,TRK09-09,Interval,354.8,82.7,3.00,354.00,357.00
360993,6326700,1027.02,H138749,0.00,0.00,0.2,0.1,10000,Shear Zone,TRK09-09,Interval,354.8,82.7,3.00,357.00,360.00
